record_type,company_name,tender_id,year,tender_date,contract_date,buyer_institution,city,region,procurement_type,procedure_type,tender_title,product_group,product_name,unit,quantity,delivery_months,competitor_count_estimate,estimated_unit_cost_try,estimated_total_cost_try,winning_unit_price_try,contract_value_try,internal_unit_cost_try,gross_margin_pct,gross_profit_try,discount_to_estimated_cost_pct,cpi_factor_to_2025,sector_price_factor_to_2025,inflation_adjusted_unit_price_2025_try,inflation_adjusted_contract_value_2025_try,cpi_factor_to_2026,inflation_adjusted_unit_price_2026_try,inflation_adjusted_contract_value_2026_try,result,strategic_fit_score,data_note
synthetic_demo,X İlaç Şirketi (Synthetic),SYN-XIL-2021-0048,2021,2021-02-26,2021-04-22,Ordu Üniversite Hastanesi,Ordu,Karadeniz,Mal,Açık İhale,Hemodiyaliz Solüsyonu 5000 ml Alımı,Special Solution,Hemodiyaliz Solüsyonu 5000 ml,adet,49983,12,1,53.94,2696137.24,47.34,2366035.14,33.63,28.95,684997.36,12.24,5.1151,3.6748,173.95,8694705.94,5.9647,282.37,14112689.8,Kazandı,66.4,Synthetic demo row generated from researched inflation/regulatory assumptions; not an actual X İlaç Şirketi tender.
synthetic_demo,X İlaç Şirketi (Synthetic),SYN-XIL-2021-0049,2021,2021-01-30,2021-03-22,Kayseri Kamu Hastaneleri Birliği,Kayseri,İç Anadolu,Mal,Açık İhale,Steril Su 500 ml Alımı,IV Solution,Steril Su 500 ml,adet,217756,6,3,6.07,1320970.31,5.4,1176258.95,4.7,13.04,153413.79,10.95,5.1151,3.6748,19.85,4322516.4,5.9647,32.21,7016031.76,Kazandı,65.7,Synthetic demo row generated from researched inflation/regulatory assumptions; not an actual X İlaç Şirketi tender.
synthetic_demo,X İlaç Şirketi (Synthetic),SYN-XIL-2021-0050,2021,2020-11-27,2021-01-15,Mersin Eğitim ve Araştırma Hastanesi,Mersin,Akdeniz,Mal,Açık İhale,Steril Su 100 ml Alımı,IV Solution,Steril Su 100 ml,adet,448000,12,3,3.42,1534192.04,3.06,1371751.79,2.48,19.06,261433.95,10.59,5.1151,3.6748,11.25,5040913.48,5.9647,18.25,8182087.9,Kazandı,68.7,Synthetic demo row generated from researched inflation/regulatory assumptions; not an actual X İlaç Şirketi tender.
synthetic_demo,X İlaç Şirketi (Synthetic),SYN-XIL-2021-0051,2021,2021-03-22,2021-04-17,İstanbul Belediye Sağlık İşleri Müdürlüğü,İstanbul,Marmara,Mal,Pazarlık (MD 21 B),Hemodiyaliz Solüsyonu 5000 ml Alımı,Special Solution,Hemodiyaliz Solüsyonu 5000 ml,adet,84139,6,3,51.03,4293934.79,42.27,3556620.53,33.34,21.13,751686.86,17.17,5.1151,3.6748,155.34,13069869.13,5.9647,252.13,21214174.48,Kazandı,75.6,Synthetic demo row generated from researched inflation/regulatory assumptions; not an actual X İlaç Şirketi tender.
synthetic_demo,X İlaç Şirketi (Synthetic),SYN-XIL-2021-0052,2021,2021-05-21,2021-06-10,İzmir Şehir Hastanesi,İzmir,Ege,Mal,Açık İhale,%5 Dekstroz 250 ml Alımı,IV Solution,%5 Dekstroz 250 ml,adet,59801,6,2,6.09,364018.04,5.25,314012.33,4.26,18.81,59052.15,13.74,5.1151,3.6748,19.3,1153932.52,5.9647,31.31,1872989.34,Kazandı,57.5,Synthetic demo row generated from researched inflation/regulatory assumptions; not an actual X İlaç Şirketi tender.
synthetic_demo,X İlaç Şirketi (Synthetic),SYN-XIL-2021-0053,2021,2020-12-08,2021-01-22,Malatya Belediye Sağlık İşleri Müdürlüğü,Malatya,Doğu Anadolu,Mal,Çerçeve Anlaşma,Levofloksasin IV 500 mg/100 ml Alımı,Injectable,Levofloksasin IV 500 mg/100 ml,adet,118235,6,5,36.08,4265579.22,32.76,3873438.45,26.53,19.01,736190.96,9.19,5.1151,3.6748,120.39,14234111.62,5.9647,195.4,23103898.32,Kazandı,57.3,Synthetic demo row generated from researched inflation/regulatory assumptions; not an actual X İlaç Şirketi tender.
synthetic_demo,X İlaç Şirketi (Synthetic),SYN-XIL-2021-0054,2021,2021-04-18,2021-05-04,Gaziantep Devlet Hastanesi,Gaziantep,Güneydoğu Anadolu,Mal,Pazarlık (MD 21 B),Steril Su 100 ml Alımı,IV Solution,Steril Su 100 ml,adet,107953,6,3,3.69,398779.95,3.06,330603.21,2.56,16.4,54211.11,17.1,5.1151,3.6748,11.25,1214900.69,5.9647,18.25,1971948.97,Kazandı,57.0,Synthetic demo row generated from researched inflation/regulatory assumptions; not an actual X İlaç Şirketi tender.
synthetic_demo,X İlaç Şirketi (Synthetic),SYN-XIL-2021-0055,2021,2021-08-13,2021-10-07,Kayseri Üniversite Hastanesi,Kayseri,İç Anadolu,Mal,Çerçeve Anlaşma,Sodyum Bikarbonat Ampul 10 ml Alımı,Injectable,Sodyum Bikarbonat Ampul 10 ml,adet,16705,3,4,6.58,109979.85,5.52,92222.07,4.2,23.94,22073.57,16.15,5.1151,3.6748,20.29,338897.66,5.9647,32.93,550076.98,Kazandı,72.0,Synthetic demo row generated from researched inflation/regulatory assumptions; not an actual X İlaç Şirketi tender.
synthetic_demo,X İlaç Şirketi (Synthetic),SYN-XIL-2021-0056,2021,2021-07-27,2021-08-09,Kayseri Belediye Sağlık İşleri Müdürlüğü,Kayseri,İç Anadolu,Mal,Pazarlık (MD 21 B),Steril Su 500 ml Alımı,IV Solution,Steril Su 500 ml,adet,258881,6,4,7.06,1827174.24,6.37,1647920.08,4.82,24.25,399546.75,9.81,5.1151,3.6748,23.39,6055776.71,5.9647,38.0,9829348.9,Kazandı,67.6,Synthetic demo row generated from researched inflation/regulatory assumptions; not an actual X İlaç Şirketi tender.
synthetic_demo,X İlaç Şirketi (Synthetic),SYN-XIL-2021-0057,2021,2020-12-01,2021-01-01,Mardin Üniversite Hastanesi,Mardin,Güneydoğu Anadolu,Mal,Pazarlık (MD 21 B),%0.9 NaCl 500 ml Alımı,IV Solution,%0.9 NaCl 500 ml,adet,123435,6,2,10.73,1324512.29,7.59,936287.46,5.61,25.99,243364.83,29.31,5.1151,3.6748,27.87,3440669.17,5.9647,45.27,5584673.81,Kazandı,64.3,Synthetic demo row generated from researched inflation/regulatory assumptions; not an actual X İlaç Şirketi tender.
synthetic_demo,X İlaç Şirketi (Synthetic),SYN-XIL-2021-0058,2021,2021-10-31,2021-12-15,Şanlıurfa Devlet Hastanesi,Şanlıurfa,Güneydoğu Anadolu,Mal,Pazarlık (MD 21 F),%5 Dekstroz 250 ml Alımı,IV Solution,%5 Dekstroz 250 ml,adet,350858,12,7,7.62,2672145.89,5.53,1940347.62,4.3,22.23,431287.15,27.39,5.1151,3.6748,20.32,7130389.44,5.9647,32.98,11573591.45,Kazandı,62.0,Synthetic demo row generated from researched inflation/regulatory assumptions; not an actual X İlaç Şirketi tender.
synthetic_demo,X İlaç Şirketi (Synthetic),SYN-XIL-2021-0059,2021,2021-02-04,2021-02-23,Samsun Eğitim ve Araştırma Hastanesi,Samsun,Karadeniz,Mal,Açık İhale,Siprofloksasin IV 200 mg/100 ml Alımı,Injectable,Siprofloksasin IV 200 mg/100 ml,adet,125778,12,2,23.9,3006566.45,20.11,2529820.78,15.87,21.12,534261.93,15.86,5.1151,3.6748,73.91,9296585.41,5.9647,119.95,15089622.01,Kazandı,65.4,Synthetic demo row generated from researched inflation/regulatory assumptions; not an actual X İlaç Şirketi tender.
synthetic_demo,X İlaç Şirketi (Synthetic),SYN-XIL-2021-0060,2021,2021-02-24,2021-03-14,Bursa Belediye Sağlık İşleri Müdürlüğü,Bursa,Marmara,Mal,Pazarlık (MD 21 F),Sodyum Bikarbonat Ampul 10 ml Alımı,Injectable,Sodyum Bikarbonat Ampul 10 ml,adet,52494,6,4,7.22,378897.27,6.34,332645.77,4.51,28.89,96100.4,12.21,5.1151,3.6748,23.29,1222406.68,5.9647,37.82,1984132.22,Kazandı,71.7,Synthetic demo row generated from researched inflation/regulatory assumptions; not an actual X İlaç Şirketi tender.
synthetic_demo,X İlaç Şirketi (Synthetic),SYN-XIL-2021-0061,2021,2021-04-15,2021-06-07,Aydın İl Sağlık Müdürlüğü,Aydın,Ege,Mal,Pazarlık (MD 21 F),%0.9 NaCl 250 ml Alımı,IV Solution,%0.9 NaCl 250 ml,adet,276456,6,5,6.09,1682669.86,4.96,1370337.21,3.63,26.71,366035.11,18.56,5.1151,3.6748,18.22,5035715.18,5.9647,29.58,8173650.36,Kazandı,65.5,Synthetic demo row generated from researched inflation/regulatory assumptions; not an actual X İlaç Şirketi tender.
synthetic_demo,X İlaç Şirketi (Synthetic),SYN-XIL-2021-0062,2021,2021-08-23,2021-09-28,Gaziantep Ağız ve Diş Sağlığı Merkezi,Gaziantep,Güneydoğu Anadolu,Mal,Pazarlık (MD 21 F),Ringer Laktat 500 ml Alımı,IV Solution,Ringer Laktat 500 ml,adet,185311,9,4,11.53,2137450.05,9.87,1828560.7,7.17,27.32,499495.72,14.45,5.1151,3.6748,36.26,6719594.85,5.9647,58.87,10906816.01,Kazandı,71.2,Synthetic demo row generated from researched inflation/regulatory assumptions; not an actual X İlaç Şirketi tender.
synthetic_demo,X İlaç Şirketi (Synthetic),SYN-XIL-2021-0063,2021,2021-03-05,2021-03-26,Diyarbakır Şehir Hastanesi,Diyarbakır,Güneydoğu Anadolu,Mal,Pazarlık (MD 21 B),Periton Diyaliz Solüsyonu 2000 ml Alımı,Special Solution,Periton Diyaliz Solüsyonu 2000 ml,adet,34324,12,2,53.81,1846887.21,42.47,1457593.63,30.31,28.62,417233.79,21.08,5.1151,3.6748,156.05,5356365.07,5.9647,253.32,8694108.72,Kazandı,73.1,Synthetic demo row generated from researched inflation/regulatory assumptions; not an actual X İlaç Şirketi tender.
synthetic_demo,X İlaç Şirketi (Synthetic),SYN-XIL-2021-0064,2021,2021-06-04,2021-07-26,Kocaeli Ağız ve Diş Sağlığı Merkezi,Kocaeli,Marmara,Mal,Pazarlık (MD 21 B),Siprofloksasin IV 200 mg/100 ml Alımı,Injectable,Siprofloksasin IV 200 mg/100 ml,adet,113035,9,6,21.89,2474045.51,18.48,2089447.62,14.85,19.64,410382.6,15.55,5.1151,3.6748,67.93,7678302.1,5.9647,110.23,12462928.22,Kazandı,64.6,Synthetic demo row generated from researched inflation/regulatory assumptions; not an actual X İlaç Şirketi tender.
synthetic_demo,X İlaç Şirketi (Synthetic),SYN-XIL-2021-0065,2021,2021-07-16,2021-07-28,Manisa Eğitim ve Araştırma Hastanesi,Manisa,Ege,Mal,Pazarlık (MD 21 B),Ringer Laktat 500 ml Alımı,IV Solution,Ringer Laktat 500 ml,adet,206578,6,5,11.49,2373715.48,8.76,1808726.09,7.2,17.74,320918.96,23.8,5.1151,3.6748,32.18,6646706.65,5.9647,52.25,10788508.51,Kazandı,69.7,Synthetic demo row generated from researched inflation/regulatory assumptions; not an actual X İlaç Şirketi tender.
synthetic_demo,X İlaç Şirketi (Synthetic),SYN-XIL-2021-0066,2021,2021-04-11,2021-06-10,Konya Askeri Hastane,Konya,İç Anadolu,Mal,Doğrudan Temin,Mannitol %20 150 ml Alımı,Injectable,Mannitol %20 150 ml,adet,49952,12,3,29.83,1490062.79,25.86,1291762.68,19.24,25.58,330494.18,13.31,5.1151,3.6748,95.03,4746969.48,5.9647,154.25,7704976.86,Kazandı,76.6,Synthetic demo row generated from researched inflation/regulatory assumptions; not an actual X İlaç Şirketi tender.
synthetic_demo,X İlaç Şirketi (Synthetic),SYN-XIL-2021-0067,2021,2021-06-14,2021-07-11,Ankara Şehir Hastanesi,Ankara,İç Anadolu,Mal,Açık İhale,Ringer Laktat 500 ml Alımı,IV Solution,Ringer Laktat 500 ml,adet,369067,12,4,7.86,2899929.35,6.86,2530604.14,5.88,14.18,358928.61,12.74,5.1151,3.6748,25.2,9299464.08,5.9647,40.92,15094294.51,Kazandı,64.7,Synthetic demo row generated from researched inflation/regulatory assumptions; not an actual X İlaç Şirketi tender.
synthetic_demo,X İlaç Şirketi (Synthetic),SYN-XIL-2021-0068,2021,2021-10-13,2021-11-17,Malatya Ağız ve Diş Sağlığı Merkezi,Malatya,Doğu Anadolu,Mal,Pazarlık (MD 21 B),%0.9 NaCl 500 ml Alımı,IV Solution,%0.9 NaCl 500 ml,adet,198789,6,1,8.96,1780463.46,7.36,1463022.22,6.51,11.61,169805.84,17.83,5.1151,3.6748,27.05,5376314.06,5.9647,43.9,8726488.64,Kazandı,62.4,Synthetic demo row generated from researched inflation/regulatory assumptions; not an actual X İlaç Şirketi tender.
synthetic_demo,X İlaç Şirketi (Synthetic),SYN-XIL-2021-0069,2021,2021-03-20,2021-05-06,İzmir Eğitim ve Araştırma Hastanesi,İzmir,Ege,Mal,Pazarlık (MD 21 F),Sodyum Bikarbonat Ampul 10 ml Alımı,Injectable,Sodyum Bikarbonat Ampul 10 ml,adet,42637,3,2,7.05,300588.53,6.06,258494.58,4.37,27.92,72169.24,14.0,5.1151,3.6748,22.28,949915.89,5.9647,36.15,1541842.62,Kazandı,64.0,Synthetic demo row generated from researched inflation/regulatory assumptions; not an actual X İlaç Şirketi tender.
synthetic_demo,X İlaç Şirketi (Synthetic),SYN-XIL-2021-0070,2021,2021-04-25,2021-06-24,İstanbul Kamu Hastaneleri Birliği,İstanbul,Marmara,Mal,Çerçeve Anlaşma,Ringer Laktat 1000 ml Alımı,IV Solution,Ringer Laktat 1000 ml,adet,54362,6,4,15.66,851267.94,14.42,783924.77,11.2,22.32,174945.69,7.91,5.1151,3.6748,52.99,2880766.74,5.9647,86.01,4675876.08,Kazandı,55.2,Synthetic demo row generated from researched inflation/regulatory assumptions; not an actual X İlaç Şirketi tender.
synthetic_demo,X İlaç Şirketi (Synthetic),SYN-XIL-2021-0071,2021,2021-09-11,2021-10-07,Antalya Kamu Hastaneleri Birliği,Antalya,Akdeniz,Mal,Açık İhale,Steril Su 500 ml Alımı,IV Solution,Steril Su 500 ml,adet,212684,12,2,7.54,1603531.92,6.14,1305551.89,4.86,20.79,271375.17,18.58,5.1151,3.6748,22.56,4797642.09,5.9647,36.62,7787225.36,Kazandı,66.7,Synthetic demo row generated from researched inflation/regulatory assumptions; not an actual X İlaç Şirketi tender.
synthetic_demo,X İlaç Şirketi (Synthetic),SYN-XIL-2021-0072,2021,2021-08-13,2021-09-26,Mardin İl Sağlık Müdürlüğü,Mardin,Güneydoğu Anadolu,Mal,Pazarlık (MD 21 F),%0.9 NaCl 250 ml Alımı,IV Solution,%0.9 NaCl 250 ml,adet,150999,3,3,5.66,854449.06,5.09,769053.14,4.16,18.33,140980.79,9.99,5.1151,3.6748,18.72,2826116.48,5.9647,30.36,4587171.26,Kazandı,60.9,Synthetic demo row generated from researched inflation/regulatory assumptions; not an actual X İlaç Şirketi tender.
synthetic_demo,X İlaç Şirketi (Synthetic),SYN-XIL-2021-0073,2021,2021-09-23,2021-11-11,Denizli Eğitim ve Araştırma Hastanesi,Denizli,Ege,Mal,Açık İhale,%10 Dekstroz 500 ml Alımı,IV Solution,%10 Dekstroz 500 ml,adet,341474,6,3,10.04,3428996.45,8.84,3017013.29,8.0,9.51,286924.9,12.01,5.1151,3.6748,32.47,11086920.44,5.9647,52.73,17995579.17,Kazandı,48.5,Synthetic demo row generated from researched inflation/regulatory assumptions; not an actual X İlaç Şirketi tender.
synthetic_demo,X İlaç Şirketi (Synthetic),SYN-XIL-2021-0074,2021,2021-07-20,2021-09-10,Gaziantep Üniversite Hastanesi,Gaziantep,Güneydoğu Anadolu,Mal,Çerçeve Anlaşma,Steril Su 500 ml Alımı,IV Solution,Steril Su 500 ml,adet,609611,12,5,6.02,3671790.64,5.45,3322591.59,4.63,15.05,500093.23,9.51,5.1151,3.6748,20.03,12209859.58,5.9647,32.51,19818262.06,Kazandı,55.9,Synthetic demo row generated from researched inflation/regulatory assumptions; not an actual X İlaç Şirketi tender.
synthetic_demo,X İlaç Şirketi (Synthetic),SYN-XIL-2021-0075,2021,2021-08-14,2021-09-05,Denizli Üniversite Hastanesi,Denizli,Ege,Mal,Doğrudan Temin,Siprofloksasin IV 200 mg/100 ml Alımı,Injectable,Siprofloksasin IV 200 mg/100 ml,adet,112927,12,1,24.44,2760072.02,21.47,2424624.82,16.51,23.11,560239.3,12.15,5.1151,3.6748,78.9,8910011.27,5.9647,128.06,14462159.66,Kazandı,66.4,Synthetic demo row generated from researched inflation/regulatory assumptions; not an actual X İlaç Şirketi tender.
synthetic_demo,X İlaç Şirketi (Synthetic),SYN-XIL-2021-0076,2021,2021-09-20,2021-10-19,Mardin Devlet Hastanesi,Mardin,Güneydoğu Anadolu,Mal,Pazarlık (MD 21 B),Siprofloksasin IV 200 mg/100 ml Alımı,Injectable,Siprofloksasin IV 200 mg/100 ml,adet,25832,6,2,25.26,652628.66,21.98,567864.65,16.3,25.86,146838.97,12.99,5.1151,3.6748,80.78,2086789.02,5.9647,131.1,3387142.28,Kazandı,67.7,Synthetic demo row generated from researched inflation/regulatory assumptions; not an actual X İlaç Şirketi tender.
synthetic_demo,X İlaç Şirketi (Synthetic),SYN-XIL-2021-0077,2021,2021-03-31,2021-05-07,Samsun Üniversite Hastanesi,Samsun,Karadeniz,Mal,Açık İhale,Metronidazol IV 5 mg/ml 100 ml Alımı,Injectable,Metronidazol IV 5 mg/ml 100 ml,adet,73696,12,4,17.8,1312089.25,14.91,1098935.23,11.6,22.18,243742.55,16.25,5.1151,3.6748,54.8,4038367.19,5.9647,88.93,6554818.97,Kazandı,64.9,Synthetic demo row generated from researched inflation/regulatory assumptions; not an actual X İlaç Şirketi tender.
synthetic_demo,X İlaç Şirketi (Synthetic),SYN-XIL-2021-0078,2021,2021-06-23,2021-08-15,Ordu Askeri Hastane,Ordu,Karadeniz,Mal,Pazarlık (MD 21 B),Hemodiyaliz Solüsyonu 5000 ml Alımı,Special Solution,Hemodiyaliz Solüsyonu 5000 ml,adet,62455,9,3,43.38,2709437.22,40.36,2520797.35,33.39,17.28,435538.07,6.96,5.1151,3.6748,148.32,9263426.09,5.9647,240.74,15035799.95,Kazandı,59.7,Synthetic demo row generated from researched inflation/regulatory assumptions; not an actual X İlaç Şirketi tender.
synthetic_demo,X İlaç Şirketi (Synthetic),SYN-XIL-2021-0079,2021,2021-10-06,2021-11-03,Rize Devlet Hastanesi,Rize,Karadeniz,Mal,Pazarlık (MD 21 B),%10 Dekstroz 500 ml Alımı,IV Solution,%10 Dekstroz 500 ml,adet,99886,6,6,11.84,1182418.39,9.31,929650.26,7.59,18.45,171564.54,21.38,5.1151,3.6748,34.2,3416278.78,5.9647,55.53,5545084.91,Kazandı,64.1,Synthetic demo row generated from researched inflation/regulatory assumptions; not an actual X İlaç Şirketi tender.
synthetic_demo,X İlaç Şirketi (Synthetic),SYN-XIL-2021-0080,2021,2021-03-24,2021-04-22,Şanlıurfa Eğitim ve Araştırma Hastanesi,Şanlıurfa,Güneydoğu Anadolu,Mal,Açık İhale,Potasyum Klorür Ampul 10 ml Alımı,Injectable,Potasyum Klorür Ampul 10 ml,adet,28694,6,3,5.93,170112.83,4.78,137061.32,4.0,16.26,22279.35,19.43,5.1151,3.6748,17.55,503672.94,5.9647,28.51,817529.66,Kazandı,59.6,Synthetic demo row generated from researched inflation/regulatory assumptions; not an actual X İlaç Şirketi tender.
synthetic_demo,X İlaç Şirketi (Synthetic),SYN-XIL-2021-0081,2021,2020-12-08,2021-01-02,Van Devlet Hastanesi,Van,Doğu Anadolu,Mal,Pazarlık (MD 21 F),Ringer Laktat 500 ml Alımı,IV Solution,Ringer Laktat 500 ml,adet,340872,6,4,10.93,3726667.78,9.02,3075311.74,7.67,14.97,460273.12,17.48,5.1151,3.6748,33.15,11301155.6,5.9647,53.8,18343311.94,Kazandı,60.9,Synthetic demo row generated from researched inflation/regulatory assumptions; not an actual X İlaç Şirketi tender.
synthetic_demo,X İlaç Şirketi (Synthetic),SYN-XIL-2021-0082,2021,2021-06-05,2021-07-21,Samsun Askeri Hastane,Samsun,Karadeniz,Mal,Açık İhale,Mannitol %20 150 ml Alımı,Injectable,Mannitol %20 150 ml,adet,93094,6,5,31.7,2951106.47,26.2,2438846.87,20.83,20.48,499430.31,17.36,5.1151,3.6748,96.27,8962274.46,5.9647,156.28,14546989.93,Kazandı,68.0,Synthetic demo row generated from researched inflation/regulatory assumptions; not an actual X İlaç Şirketi tender.
synthetic_demo,X İlaç Şirketi (Synthetic),SYN-XIL-2021-0083,2021,2021-06-19,2021-07-08,Mardin Askeri Hastane,Mardin,Güneydoğu Anadolu,Mal,Doğrudan Temin,%10 Dekstroz 500 ml Alımı,IV Solution,%10 Dekstroz 500 ml,adet,362277,12,8,12.02,4354051.73,10.04,3637526.4,7.88,21.56,784404.44,16.46,5.1151,3.6748,36.9,13367182.01,5.9647,59.89,21696753.72,Kazandı,59.8,Synthetic demo row generated from researched inflation/regulatory assumptions; not an actual X İlaç Şirketi tender.
synthetic_demo,X İlaç Şirketi (Synthetic),SYN-XIL-2021-0084,2021,2021-02-11,2021-04-06,Erzurum Kamu Hastaneleri Birliği,Erzurum,Doğu Anadolu,Mal,Açık İhale,%0.9 NaCl 100 ml Alımı,IV Solution,%0.9 NaCl 100 ml,adet,304238,3,4,4.3,1309153.29,3.4,1033856.71,3.08,9.28,95968.62,21.03,5.1151,3.6748,12.49,3799216.65,5.9647,20.28,6166645.12,Kazandı,56.9,Synthetic demo row generated from researched inflation/regulatory assumptions; not an actual X İlaç Şirketi tender.
synthetic_demo,X İlaç Şirketi (Synthetic),SYN-XIL-2021-0085,2021,2021-04-11,2021-04-28,Antalya Belediye Sağlık İşleri Müdürlüğü,Antalya,Akdeniz,Mal,Pazarlık (MD 21 B),Potasyum Klorür Ampul 10 ml Alımı,Injectable,Potasyum Klorür Ampul 10 ml,adet,31501,12,6,6.83,215193.34,5.61,176622.74,3.95,29.57,52229.97,17.92,5.1151,3.6748,20.6,649053.24,5.9647,33.46,1053501.66,Kazandı,73.7,Synthetic demo row generated from researched inflation/regulatory assumptions; not an actual X İlaç Şirketi tender.
synthetic_demo,X İlaç Şirketi (Synthetic),SYN-XIL-2021-0086,2021,2021-08-21,2021-09-20,Eskişehir Belediye Sağlık İşleri Müdürlüğü,Eskişehir,İç Anadolu,Mal,Doğrudan Temin,Levofloksasin IV 500 mg/100 ml Alımı,Injectable,Levofloksasin IV 500 mg/100 ml,adet,78639,12,2,31.86,2505154.44,30.48,2396738.73,23.68,22.31,534702.44,4.33,5.1151,3.6748,112.0,8807535.5,5.9647,181.8,14295827.5,Kazandı,72.8,Synthetic demo row generated from researched inflation/regulatory assumptions; not an actual X İlaç Şirketi tender.
synthetic_demo,X İlaç Şirketi (Synthetic),SYN-XIL-2021-0087,2021,2021-06-10,2021-08-06,Rize Belediye Sağlık İşleri Müdürlüğü,Rize,Karadeniz,Mal,Açık İhale,Levofloksasin IV 500 mg/100 ml Alımı,Injectable,Levofloksasin IV 500 mg/100 ml,adet,22844,6,4,32.91,751836.79,30.24,690849.13,26.75,11.55,79824.13,8.11,5.1151,3.6748,111.13,2538732.4,5.9647,180.37,4120707.81,Kazandı,66.1,Synthetic demo row generated from researched inflation/regulatory assumptions; not an actual X İlaç Şirketi tender.
synthetic_demo,X İlaç Şirketi (Synthetic),SYN-XIL-2021-0088,2021,2021-09-11,2021-11-09,Mersin Şehir Hastanesi,Mersin,Akdeniz,Mal,Açık İhale,Mannitol %20 150 ml Alımı,Injectable,Mannitol %20 150 ml,adet,45929,12,2,35.31,1621827.05,27.22,1250167.59,18.73,31.19,389928.91,22.92,5.1151,3.6748,100.03,4594115.87,5.9647,162.36,7456874.62,Kazandı,70.9,Synthetic demo row generated from researched inflation/regulatory assumptions; not an actual X İlaç Şirketi tender.
synthetic_demo,X İlaç Şirketi (Synthetic),SYN-XIL-2021-0089,2021,2021-06-09,2021-08-03,Adana Üniversite Hastanesi,Adana,Akdeniz,Mal,Açık İhale,Potasyum Klorür Ampul 10 ml Alımı,Injectable,Potasyum Klorür Ampul 10 ml,adet,50373,12,5,5.75,289742.49,5.06,255128.97,3.76,25.83,65906.99,11.95,5.1151,3.6748,18.61,937547.94,5.9647,30.18,1521767.77,Kazandı,67.3,Synthetic demo row generated from researched inflation/regulatory assumptions; not an actual X İlaç Şirketi tender.
synthetic_demo,X İlaç Şirketi (Synthetic),SYN-XIL-2021-0090,2021,2021-06-03,2021-06-18,Kayseri Ağız ve Diş Sağlığı Merkezi,Kayseri,İç Anadolu,Mal,Pazarlık (MD 21 B),Steril Su 100 ml Alımı,IV Solution,Steril Su 100 ml,adet,100342,6,3,3.4,341300.73,3.0,300796.38,2.48,17.22,51795.57,11.87,5.1151,3.6748,11.02,1105366.53,5.9647,17.89,1794160.17,Kazandı,66.7,Synthetic demo row generated from researched inflation/regulatory assumptions; not an actual X İlaç Şirketi tender.
synthetic_demo,X İlaç Şirketi (Synthetic),SYN-XIL-2021-0091,2021,2021-10-11,2021-12-05,Konya Kamu Hastaneleri Birliği,Konya,İç Anadolu,Mal,Açık İhale,%5 Dekstroz 250 ml Alımı,IV Solution,%5 Dekstroz 250 ml,adet,375590,6,3,5.13,1928615.89,4.65,1747808.12,4.32,7.19,125708.3,9.38,5.1151,3.6748,17.1,6422845.27,5.9647,27.74,10425151.09,Kazandı,60.4,Synthetic demo row generated from researched inflation/regulatory assumptions; not an actual X İlaç Şirketi tender.
synthetic_demo,X İlaç Şirketi (Synthetic),SYN-XIL-2021-0092,2021,2021-05-10,2021-06-18,Tekirdağ Kamu Hastaneleri Birliği,Tekirdağ,Marmara,Mal,Pazarlık (MD 21 B),%10 Dekstroz 500 ml Alımı,IV Solution,%10 Dekstroz 500 ml,adet,444016,6,9,10.92,4847710.64,8.76,3890632.71,7.77,11.31,440016.12,19.74,5.1151,3.6748,32.2,14297297.09,5.9647,52.25,23206456.93,Kazandı,73.8,Synthetic demo row generated from researched inflation/regulatory assumptions; not an actual X İlaç Şirketi tender.
